"Generation","Fitness"
"130","56.17343756974967"
"131","56.17343756974967"
"132","56.17343756974967"
"133","56.17343756974967"
"134","56.17343756974967"
"135","56.17343756974967"
"136","56.17343756974967"
"137","56.17343756974967"
"138","56.17343756974967"
"139","56.17343756974967"
"140","56.17343756974967"
"141","56.17343756974967"
"142","56.17343756974967"
"143","56.17343756974967"
"144","56.17343756974967"
"145","56.17343756974967"
"146","56.17343756974967"
"147","56.17343756974967"
"148","56.17343756974967"
"149","56.17343756974967"
"150","56.17343756974967"
"151","56.17343756974967"
"152","56.17343756974967"
"153","56.17343756974967"
"154","56.17343756974967"
"155","56.17343756974967"
"156","56.17343756974967"
"157","56.17343756974967"
"158","56.17343756974967"
"159","56.17343756974967"
"160","56.17343756974967"
"161","56.17343756974967"
"162","56.17343756974967"
"163","56.17343756974967"
"164","56.17343756974967"
"165","56.17343756974967"
"166","56.17343756974967"
"167","56.17343756974967"
"168","56.17343756974967"
"169","56.17343756974967"
"170","56.17343756974967"
"171","56.17343756974967"
"172","56.17343756974967"
"173","56.17343756974967"
"174","56.17343756974967"
"175","56.17343756974967"
"176","56.17343756974967"
"177","56.17343756974967"
"178","56.17343756974967"
"179","56.17343756974967"
"180","56.17343756974967"
"181","56.17343756974967"
"182","56.17343756974967"
"183","56.17343756974967"
"184","56.17343756974967"
"185","56.17343756974967"
"186","56.17343756974967"
"187","56.17343756974967"
"188","56.17040837261365"
"189","56.17040837261365"
"190","56.17040837261365"
"191","56.17040837261365"
"192","56.17040837261365"
"193","56.17040837261365"
"194","56.17040837261365"
"195","56.17040837261365"
"196","56.17040837261365"
"197","56.17040837261365"
"198","56.17040837261365"
"199","56.17040837261365"
"200","56.17040837261365"
"201","56.17040837261365"
"202","56.17040837261365"
"203","56.17040837261365"
"204","56.17040837261365"
"205","56.17040837261365"
"206","56.17040837261365"
"207","56.17040837261365"
"208","56.17040837261365"
"209","56.17040837261365"
"210","56.17040837261365"
"211","56.17040837261365"
"212","56.17040837261365"
"213","56.17040837261365"
"214","56.17040837261365"
"215","56.17040837261365"
"216","56.17040837261365"
"217","56.17040837261365"
"218","56.17040837261365"
"219","56.17040837261365"
"220","56.17040837261365"
"221","56.17040837261365"
"222","56.17040837261365"
"223","56.17040837261365"
"224","56.17040837261365"
"225","56.17040837261365"
"226","56.17040837261365"
"227","56.17040837261365"
"228","56.17040837261365"
"229","56.17040837261365"
"230","56.17040837261365"
"231","56.17040837261365"
"232","56.17040837261365"
"233","56.17040837261365"
"234","56.17040837261365"
"235","56.17040837261365"
"236","56.17040837261365"
"237","56.17040837261365"
"238","56.17040837261365"
"239","56.17040837261365"
"240","56.17040837261365"
"241","56.17040837261365"
"242","56.17040837261365"
"243","56.17040837261365"
"244","56.17040837261365"
"245","56.17040837261365"
"246","56.17040837261365"
"247","56.17040837261365"
"248","56.17040837261365"
"249","56.17040837261365"
"250","56.17040837261365"
"251","56.17040837261365"
"252","56.17040837261365"
"253","56.17040837261365"
"254","56.17040837261365"
"255","56.17040837261365"
"256","56.17040837261365"
"257","56.17040837261365"
"258","56.17040837261365"
"259","56.17040837261365"
"260","56.17040837261365"
"261","56.17040837261365"
"262","56.17040837261365"
"263","56.17040837261365"
"264","56.17040837261365"
"265","56.17040837261365"
"266","56.17040837261365"
"267","56.17040837261365"
"268","56.17040837261365"
"269","56.17040837261365"
"270","56.17040837261365"
"271","56.17040837261365"
"272","56.17040837261365"
"273","56.17040837261365"
"274","56.17040837261365"
"275","56.17040837261365"
"276","56.17040837261365"
"277","56.17040837261365"
"278","56.17040837261365"
"279","56.17040837261365"
"280","56.17040837261365"
"281","56.17040837261365"
"282","56.17040837261365"
"283","56.17040837261365"
"284","56.17040837261365"
"285","56.17040837261365"
"286","56.17040837261365"
"287","56.17040837261365"
"288","56.17040837261365"
"289","56.17040837261365"
"290","56.17040837261365"
"291","56.17040837261365"
"292","56.17040837261365"
"293","56.17040837261365"
"294","56.17040837261365"
"295","56.17040837261365"
"296","56.17040837261365"
"297","56.17040837261365"
"298","56.17040837261365"
"299","56.17040837261365"
"300","56.17040837261365"
"301","56.17040837261365"
"302","56.17040837261365"
"303","56.17040837261365"
"304","56.17040837261365"
"305","56.17040837261365"
"306","56.170408372613245"
"307","56.170408372613245"
"308","56.17040837261365"
"309","56.17040837261365"
"310","56.17040837261365"
"311","56.17040837261365"
"312","56.17040837261365"
"313","56.17040837261365"
"314","56.17040837261365"
"315","56.17040837261365"
"316","56.17040837261365"
"317","56.17040837261365"
"318","56.17040837261365"
"319","56.17040837261365"
"320","56.17040837261365"
"321","56.17040837261365"
"322","56.17040837261365"
"323","56.17040837261365"
"324","56.17040837261365"
"325","56.17040837261365"
"326","56.17040837261365"
"327","56.17040837261365"
"328","56.17040837261365"
"329","56.17040837261365"
"330","56.16717238762048"
"331","56.16717238762048"
"332","56.17040837261365"
"333","56.17040837261365"
"334","56.17040837261365"
"335","56.17040837261365"
"336","56.17040837261365"
"337","56.17040837261365"
"338","56.17040837261365"
"339","56.17040837261365"
"340","56.16717238762048"
"341","56.16717238762048"
"342","56.16717238762048"
"343","56.16717238762048"
"344","56.16717238762048"
"345","56.16717238762048"
"346","56.16717238762048"
"347","56.16717238762048"
"348","56.16717238762048"
"349","56.16717238762048"
"350","56.16717238762048"
"351","56.16717238762048"
"352","56.16717238762048"
"353","56.16717238762048"
"354","56.16717238762048"
"355","56.16717238762048"
"356","56.16717238762048"
"357","56.16717238762048"
"358","56.16717238762048"
"359","56.16717238762048"
"360","56.16717238762048"
"361","56.16717238762048"
"362","56.16717238762048"
"363","56.16717238762048"
"364","56.16717238762048"
"365","56.16717238762048"
"366","56.16717238762048"
"367","56.16717238762048"
"368","56.16717238762048"
"369","56.16717238762048"
"370","56.16717238762048"
"371","56.16717238762048"
"372","56.16717238762048"
"373","56.16717238762048"
"374","56.16717238762048"
"375","56.16717238762048"
"376","0.9999999999999898"
"377","1.3217871241977263E-13"
