"Generation","Fitness"
"211","1.7976931348623157E308"
"212","1.7976931348623157E308"
"213","1.7976931348623157E308"
"214","1.7976931348623157E308"
"215","1.7976931348623157E308"
"216","1.7976931348623157E308"
"217","1.7976931348623157E308"
"218","1.7976931348623157E308"
"219","1.7976931348623157E308"
"220","1.7976931348623157E308"
"221","1.7976931348623157E308"
"222","1.7976931348623157E308"
"223","1.7976931348623157E308"
"224","1.7976931348623157E308"
"225","1.7976931348623157E308"
"226","1.7976931348623157E308"
"227","1.7976931348623157E308"
"228","1.7976931348623157E308"
"229","1.7976931348623157E308"
"230","1.7976931348623157E308"
"231","1.7976931348623157E308"
"232","1.7976931348623157E308"
"233","1.7976931348623157E308"
"234","1.7976931348623157E308"
"235","1.7976931348623157E308"
"236","1.7976931348623157E308"
"237","1.7976931348623157E308"
"238","1.7976931348623157E308"
"239","1.7976931348623157E308"
"240","1.7976931348623157E308"
"241","1.7976931348623157E308"
"242","1.7976931348623157E308"
"243","1.7976931348623157E308"
"244","1.7976931348623157E308"
"245","1.7976931348623157E308"
"246","1.7976931348623157E308"
"247","1.7976931348623157E308"
"248","1.7976931348623157E308"
"249","1.7976931348623157E308"
"250","1.7976931348623157E308"
"251","1.7976931348623157E308"
"252","1.7976931348623157E308"
"253","1.7976931348623157E308"
"254","1.7976931348623157E308"
"255","1.7976931348623157E308"
"256","1.7976931348623157E308"
"257","1.7976931348623157E308"
"258","1.7976931348623157E308"
"259","1.7976931348623157E308"
"260","1.7976931348623157E308"
"261","1.7976931348623157E308"
"262","1.7976931348623157E308"
"263","1.7976931348623157E308"
"264","1.7976931348623157E308"
"265","1.7976931348623157E308"
"266","1.7976931348623157E308"
"267","1.7976931348623157E308"
"268","1.7976931348623157E308"
"269","1.7976931348623157E308"
"270","1.7976931348623157E308"
"271","1.7976931348623157E308"
"272","1.7976931348623157E308"
"273","1.7976931348623157E308"
"274","1.7976931348623157E308"
"275","1.7976931348623157E308"
"276","1.7976931348623157E308"
"277","1.7976931348623157E308"
"278","1.7976931348623157E308"
"279","1.7976931348623157E308"
"280","1.7976931348623157E308"
"281","1.7976931348623157E308"
"282","1.7976931348623157E308"
"283","1.7976931348623157E308"
"284","1.7976931348623157E308"
"285","1.7976931348623157E308"
"286","1.7976931348623157E308"
"287","1.7976931348623157E308"
"288","1.7976931348623157E308"
"289","1.7976931348623157E308"
"290","1.7976931348623157E308"
"291","1.7976931348623157E308"
"292","1.7976931348623157E308"
"293","1.7976931348623157E308"
"294","1.7976931348623157E308"
"295","1.7976931348623157E308"
"296","1.7976931348623157E308"
"297","1.7976931348623157E308"
"298","1.7976931348623157E308"
"299","1.7976931348623157E308"
"300","1.7976931348623157E308"
"301","1.7976931348623157E308"
"302","1.7976931348623157E308"
"303","1.7976931348623157E308"
"304","1.7976931348623157E308"
"305","1.7976931348623157E308"
"306","1.7976931348623157E308"
"307","1.7976931348623157E308"
"308","1.7976931348623157E308"
"309","1.7976931348623157E308"
"310","1.7976931348623157E308"
"311","1.7976931348623157E308"
"312","1.7976931348623157E308"
"313","1.7976931348623157E308"
"314","1.7976931348623157E308"
"315","1.7976931348623157E308"
"316","1.7976931348623157E308"
"317","1.7976931348623157E308"
